Test,Value,Num DF,Den DF,F Value,Pr > F
Wilks' lambda,0.7177886149507299,48,1136.0,4.267698829856173,3.8961166132911635e-19
Pillai's trace,0.298210267832855,48.0,1138.0,4.15449000517858,2.3152266958522927e-18
Hotelling-Lawley trace,0.3708786914709681,48,1046.8776415340449,4.381648793601338,9.446091349596282e-20
Roy's greatest root,0.29543308326082884,24,569,7.00422601564215,3.231396694879983e-20
Wilks' lambda,0.7174029414979317,48,1136.0,4.275206532294669,3.459409462695106e-19
Pillai's trace,0.3016510068612522,48.0,1138.0,4.210938181666132,9.49235267273727e-19
Hotelling-Lawley trace,0.36735716415186204,48,1046.8776415340449,4.340044634925635,1.8127888749450926e-19
Roy's greatest root,0.26840285912709244,24,569,6.363384451804817,5.8011333690918266e-18
Wilks' lambda,0.6828602370394522,48,1136.0,4.973212528556108,5.0112828044795764e-24
Pillai's trace,0.34014287507091845,48.0,1138.0,4.858382412573155,3.130985814337081e-23
Hotelling-Lawley trace,0.4307420975709607,48,1046.8776415340449,5.0888892664324175,1.3511541097452835e-24
Roy's greatest root,0.3280576737407688,24,569,7.77770068160406,6.479956550537702e-23
Wilks' lambda,0.7127728870363932,48,1136.0,4.365812517193585,8.223095427264677e-20
Pillai's trace,0.3059045480627296,48.0,1138.0,4.281037993083774,3.130009869231443e-19
Hotelling-Lawley trace,0.37676752686409654,48,1046.8776415340449,4.451220891134576,3.171284378092875e-20
Roy's greatest root,0.2847400523069099,24,569,6.750712073442989,2.5082277602524904e-19
Wilks' lambda,0.6970626901481324,48,1136.0,4.679946360471967,5.507677735594416e-22
Pillai's trace,0.3247837265643892,48.0,1138.0,4.5964697052751555,2.0710017564320437e-21
Hotelling-Lawley trace,0.40325052124022254,48,1046.8776415340449,4.764097265613985,2.2992210805956777e-22
Roy's greatest root,0.29812432065894273,24,569,7.068030768955767,1.9311094042444858e-20
Wilks' lambda,0.7167765944969082,48,1136.0,4.287412209039467,2.8512805994441196e-19
Pillai's trace,0.29952107050840426,48.0,1138.0,4.1759678739995705,1.649474029321721e-18
Hotelling-Lawley trace,0.37239740045519953,48,1046.8776415340449,4.3995911816155875,7.12978865622266e-20
Roy's greatest root,0.2954347551501637,24,569,7.004265653351798,3.230362990004644e-20
Wilks' lambda,0.734550386389197,48,1136.0,3.9471411668323912,6.067859272592552e-17
Pillai's trace,0.2799577041525697,48.0,1138.0,3.8588182309864423,2.3973079596729134e-16
Hotelling-Lawley trace,0.341626017382661,48,1046.8776415340449,4.036050766331882,2.0748007162939533e-17
Roy's greatest root,0.2679011294260093,24,569,6.351489276808303,6.389690254520388e-18
Wilks' lambda,0.6828727541817851,48,1136.0,4.972950041083229,5.0324493089949814e-24
Pillai's trace,0.33742189679818524,48.0,1138.0,4.811630074912587,6.625530350199885e-23
Hotelling-Lawley trace,0.43468214688680645,48,1046.8776415340449,5.135437943206038,6.463218179108208e-25
Roy's greatest root,0.34969522512207046,24,569,8.290690962269087,1.0944350164849023e-24
Wilks' lambda,0.6892782450735571,48,1136.0,4.839564865229668,4.277361849413865e-23
Pillai's trace,0.3345132133058213,48.0,1138.0,4.761821485957614,1.471591634050556e-22
Hotelling-Lawley trace,0.4162764436536721,48,1046.8776415340449,4.917988601355239,2.020648407139582e-23
Roy's greatest root,0.3019733961389766,24,569,7.15928593346157,9.254096962739284e-21
Wilks' lambda,0.7027865352844231,48,1136.0,4.564275860430144,3.493290420994964e-21
Pillai's trace,0.3115195666418688,48.0,1138.0,4.3741162644758145,7.149138326163803e-20
Hotelling-Lawley trace,0.40255091494430817,48,1046.8776415340449,4.755831950962634,2.619654737566738e-22
Roy's greatest root,0.3432457176525146,24,569,8.137783889345034,3.680937837486523e-24
Wilks' lambda,0.6631436528872392,48,1136.0,5.395854422483583,5.5827151044632015e-27
Pillai's trace,0.3645300869043644,48.0,1138.0,5.284353286572669,3.322250375048748e-26
Hotelling-Lawley trace,0.46623775402963946,48,1046.8776415340449,5.508243367589863,1.750070140194266e-27
Roy's greatest root,0.34542770154771163,24,569,8.18951509086033,2.4411523006923938e-24
Wilks' lambda,0.7190940535962709,48,1136.0,4.242331379366182,5.820983776550068e-19
Pillai's trace,0.2993295410109923,48.0,1138.0,4.172827544156304,1.7333311032954067e-18
Hotelling-Lawley trace,0.3650181092219605,48,1046.8776415340449,4.312410485411352,2.793975637461851e-19
Roy's greatest root,0.27019595140933117,24,569,6.405895681329559,4.1073592740562544e-18
Wilks' lambda,0.6823948962780968,48,1136.0,4.982975960249608,4.284085473520097e-24
Pillai's trace,0.3391975919400028,48.0,1138.0,4.8421230223114256,4.063698245111641e-23
Hotelling-Lawley trace,0.4337849200196384,48,1046.8776415340449,5.124837892271536,7.645153634199596e-25
Roy's greatest root,0.34098968396046275,24,569,8.084297090562638,5.630319326072246e-24
Wilks' lambda,0.7140207199768668,48,1136.0,4.3413068227915135,1.2132528375035383e-19
Pillai's trace,0.30412297368443975,48.0,1138.0,4.251634241487515,4.986278009239202e-19
Hotelling-Lawley trace,0.37510898335065684,48,1046.8776415340449,4.43162646483854,4.3133341288917476e-20
Roy's greatest root,0.28637801666948504,24,569,6.789545478539041,1.8318058839332188e-19
Wilks' lambda,0.6718340577673637,48,1136.0,5.207275746081909,1.1633267108583502e-25
Pillai's trace,0.35463153474654674,48.0,1138.0,5.1099330112587165,5.505307127527235e-25
Hotelling-Lawley trace,0.4490697460639836,48,1046.8776415340449,5.3054164510773445,4.3678978970732604e-26
Roy's greatest root,0.3295246791052208,24,569,7.812480933786277,4.9085626057561405e-23
Wilks' lambda,0.6676785015098289,48,1136.0,5.296990461827049,2.7444500448928656e-26
Pillai's trace,0.35754158769671524,48.0,1138.0,5.160992252921474,2.421078318563208e-25
Hotelling-Lawley trace,0.45995401767343863,48,1046.8776415340449,5.434005816450823,5.682273050363973e-27
Roy's greatest root,0.35292667554046514,24,569,8.367303265938528,5.967078552135074e-25
Wilks' lambda,0.692542477508428,48,1136.0,4.772304823822141,1.2565192452423056e-22
Pillai's trace,0.3208123850371763,48.0,1138.0,4.52952778721599,6.026357865106134e-21
Hotelling-Lawley trace,0.4246709328272049,48,1046.8776415340449,5.017163086721942,4.2069637071537526e-24
Roy's greatest root,0.37296713542154986,24,569,8.842429168952577,1.4118829856928843e-26
Wilks' lambda,0.6986297288182004,48,1136.0,4.648137539745496,9.157278552651937e-22
Pillai's trace,0.3200994641304675,48.0,1138.0,4.517544124419455,7.29500143636303e-21
Hotelling-Lawley trace,0.4045649169714639,48,1046.8776415340449,4.7796258484162655,1.7993117970552975e-22
Roy's greatest root,0.3210668206569409,24,569,7.611959206408307,2.4390777011115283e-22
Wilks' lambda,0.6822532522661817,48,1136.0,4.985949811751916,4.0842918383725086e-24
Pillai's trace,0.33983206860754006,48.0,1138.0,4.853034327163582,3.4113897861053004e-23
Hotelling-Lawley trace,0.4333602307911668,48,1046.8776415340449,5.119820513035734,8.277673882095272e-25
Roy's greatest root,0.3374241611979728,24,569,7.999764488401938,1.102974612401146e-23
Wilks' lambda,0.7009994317448625,48,1136.0,4.600238445458813,1.967893883147229e-21
Pillai's trace,0.32093952156109434,48.0,1138.0,4.531665925509308,5.8243696459800915e-21
Hotelling-Lawley trace,0.3952380022042882,48,1046.8776415340449,4.669435466015132,1.0236112718216784e-21
Roy's greatest root,0.285690516725238,24,569,6.773246000694184,2.0900675903899155e-19
Wilks' lambda,0.7308055378055087,48,1136.0,4.017801135476982,2.0043717256532695e-17
Pillai's trace,0.28009670359177047,48.0,1138.0,3.861046157763375,2.315432037751373e-16
Hotelling-Lawley trace,0.353434952850552,48,1046.8776415340449,4.175564329759807,2.368844481659429e-18
Roy's greatest root,0.30443181002415953,24,569,7.217570829322782,5.787313482340189e-21
Wilks' lambda,0.7015156723966314,48,1136.0,4.589835818891508,2.3233481728963522e-21
Pillai's trace,0.3160644060378064,48.0,1138.0,4.449909082042102,2.142300745628513e-20
Hotelling-Lawley trace,0.4004247662910513,48,1046.8776415340449,4.730713126679116,3.8941024339239257e-22
Roy's greatest root,0.32278832682314634,24,569,7.652773248432094,1.759298204876768e-22
Wilks' lambda,0.6687111329649121,48,1136.0,5.2746188149185445,3.934626332691635e-26
Pillai's trace,0.3552000998261301,48.0,1138.0,5.119894745750514,4.69015732790923e-25
Hotelling-Lawley trace,0.4596568220439276,48,1046.8776415340449,5.43049467682092,6.007739872453663e-27
Roy's greatest root,0.3604572971428218,24,569,8.5458417530944,1.4561052664510279e-25
Wilks' lambda,0.6904428001809447,48,1136.0,4.815514293964362,6.288887313873524e-23
Pillai's trace,0.33079448731038075,48.0,1138.0,4.69839448190338,4.061647088660834e-22
Hotelling-Lawley trace,0.4175869633982272,48,1046.8776415340449,4.933471392331841,1.581746163880747e-23
Roy's greatest root,0.32208858176422084,24,569,7.636183459326736,2.0091025558734464e-22
Wilks' lambda,0.6799481109964287,48,1136.0,5.034477371096358,1.873094561844807e-24
Pillai's trace,0.34617330231645504,48.0,1138.0,4.962546592043051,5.883379265534235e-24
Hotelling-Lawley trace,0.4322836859711953,48,1046.8776415340449,5.107101957291866,1.0125423383393462e-24
Roy's greatest root,0.3072490419297512,24,569,7.284362702417852,3.381068101461208e-21
Wilks' lambda,0.6829665066582585,48,1136.0,4.97098425863484,5.193832214037986e-24
Pillai's trace,0.34022895537606296,48.0,1138.0,4.859863961258046,3.0574642275168664e-23
Hotelling-Lawley trace,0.43023783515411823,48,1046.8776415340449,5.082931790682993,1.4848582538770632e-24
Roy's greatest root,0.326084399655665,24,569,7.73091764183639,9.417061569961251e-23
Wilks' lambda,0.6993955169806774,48,1136.0,4.632631949573505,1.1731385289977608e-21
Pillai's trace,0.3186974317763567,48.0,1138.0,4.494006663544255,1.0615128193170517e-20
Hotelling-Lawley trace,0.40393672450447465,48,1046.8776415340449,4.77220423367152,2.0230040099058882e-22
Roy's greatest root,0.32412322397664217,24,569,7.684421435112891,1.3657647951367232e-22
Wilks' lambda,0.6710762484251406,48,1136.0,5.223574020390299,8.949121943974491e-26
Pillai's trace,0.35636483517851886,48.0,1138.0,5.140323401153542,3.376371528457687e-25
Hotelling-Lawley trace,0.4492524786545631,48,1046.8776415340449,5.30757529722698,4.220896204002378e-26
Roy's greatest root,0.3224311028699849,24,569,7.644304063875891,1.8826727188696332e-22
Wilks' lambda,0.6954018159865577,48,1136.0,4.713777217984578,3.2062355163272577e-22
Pillai's trace,0.3252622035047325,48.0,1138.0,4.604556461054643,1.820118447184834e-21
Hotelling-Lawley trace,0.408302305220958,48,1046.8776415340449,4.823780239302585,8.958515010539247e-23
Roy's greatest root,0.3135242338344142,24,569,7.433137043824236,1.0229714418253407e-21
Wilks' lambda,0.708775357446997,48,1136.0,4.444753680188215,2.3451194907027658e-20
Pillai's trace,0.3132545323054318,48.0,1138.0,4.403001527091952,4.5176294290867644e-20
Hotelling-Lawley trace,0.37980264123489177,48,1046.8776415340449,4.487078451914064,1.8056935433881184e-20
Roy's greatest root,0.26047671815295165,24,569,6.175468859542895,2.6725072960873823e-17
Wilks' lambda,0.6956180292530052,48,1136.0,4.7093662444976845,3.4406451361178424e-22
Pillai's trace,0.32422918891399394,48.0,1138.0,4.587103222180872,2.405052674250514e-21
Hotelling-Lawley trace,0.4090387836634216,48,1046.8776415340449,4.832481170235379,7.807884831071967e-23
Roy's greatest root,0.31982943084143645,24,569,7.582622756199055,3.085055769564474e-22
Wilks' lambda,0.7194586298578871,48,1136.0,4.235259223244733,6.510033874060078e-19
Pillai's trace,0.29757442562348874,48.0,1138.0,4.144083465581553,2.7283526158353894e-18
Hotelling-Lawley trace,0.366259161715507,48,1046.8776415340449,4.327072573814372,2.2210396300047602e-19
Roy's greatest root,0.2824352741166119,24,569,6.696069623848007,3.9040152491586937e-19
Wilks' lambda,0.6934064401455081,48,1136.0,4.754582269213095,1.668785207733647e-22
Pillai's trace,0.32694872974651873,48.0,1138.0,4.633097386528973,1.1537171306739363e-21
Hotelling-Lawley trace,0.4128003049732261,48,1046.8776415340449,4.876920674817972,3.868201164302062e-23
Roy's greatest root,0.3214901178708205,24,569,7.621994877854036,2.2507628705921387e-22
Wilks' lambda,0.6778546314090457,48,1136.0,5.078763370051262,9.192677028722141e-25
Pillai's trace,0.34835178888824997,48.0,1138.0,5.00036283311592,3.2048196114790664e-24
Hotelling-Lawley trace,0.43658173092141445,48,1046.8776415340449,5.157880079368061,4.529097606291204e-25
Roy's greatest root,0.31310687383131447,24,569,7.423242133750747,1.1075467450952304e-21
Wilks' lambda,0.7102744275350651,48,1136.0,4.415072724202819,3.7597395357258024e-20
Pillai's trace,0.30800666981108876,48.0,1138.0,4.31581180994131,1.8036658526043598e-19
Hotelling-Lawley trace,0.38216844728705973,48,1046.8776415340449,4.515028645529293,1.1637641184516616e-20
Roy's greatest root,0.29488742357064923,24,569,6.991289333820808,3.587099671785231e-20
Wilks' lambda,0.6811386648404898,48,1136.0,5.009383213596771,2.8032001788331433e-24
Pillai's trace,0.3416796920925995,48.0,1138.0,4.8848560767998395,2.0476083248366377e-23
Hotelling-Lawley trace,0.4346295306782339,48,1046.8776415340449,5.134816322843053,6.527189669949414e-25
Roy's greatest root,0.3344702026378767,24,569,7.929731054206326,1.9266590426248414e-23
Wilks' lambda,0.6761433740120667,48,1136.0,5.115116417802789,5.123845217171762e-25
Pillai's trace,0.3479167853837748,48.0,1138.0,4.992803659745698,3.618670559443982e-24
Hotelling-Lawley trace,0.4433918575777414,48,1046.8776415340449,5.238336530315993,1.2652711070836248e-25
Roy's greatest root,0.338163435977077,24,569,8.017291461289867,9.593635078278592e-24
Wilks' lambda,0.7196340143497701,48,1136.0,4.2318589786826175,6.869730706702667e-19
Pillai's trace,0.2969963968059307,48.0,1138.0,4.134629874574339,3.167056512747e-18
Hotelling-Lawley trace,0.3664856986128275,48,1046.8776415340449,4.329748934429521,2.1299019003382495e-19
Roy's greatest root,0.2855580566859777,24,569,6.7701055939300545,2.1438664251269158e-19
Wilks' lambda,0.6877640239332515,48,1136.0,4.870928097774103,2.5869794577805372e-23
Pillai's trace,0.3362751258605137,48.0,1138.0,4.791971857566436,9.078920096970567e-23
Hotelling-Lawley trace,0.41903445984978255,48,1046.8776415340449,4.950572458601096,1.2068333558498826e-23
Roy's greatest root,0.30409448190400207,24,569,7.209573341807382,6.1722004561549615e-21
Wilks' lambda,0.7048573193765266,48,1136.0,4.522775839447681,6.770326485147867e-21
Pillai's trace,0.3128042742321345,48.0,1138.0,4.395499519305447,5.089766283280495e-20
Hotelling-Lawley trace,0.3936698667756685,48,1046.8776415340449,4.650909142268239,1.3707379644382533e-21
Roy's greatest root,0.3138264460975663,24,569,7.440301992896468,9.65797084587848e-22
Wilks' lambda,0.6882194414155836,48,1136.0,4.861484401806519,3.0099539225183854e-23
Pillai's trace,0.33683697426146564,48.0,1138.0,4.801599807833692,7.780948915724154e-23
Hotelling-Lawley trace,0.4166173253077692,48,1046.8776415340449,4.922015858037232,1.8959568988703266e-23
Roy's greatest root,0.29188439183720355,24,569,6.9200924564737,6.374796218511821e-20
Wilks' lambda,0.686449529105993,48,1136.0,4.898238612189483,1.669367247627001e-23
Pillai's trace,0.33606282045946434,48.0,1138.0,4.7883354410009655,9.62360269400518e-23
Hotelling-Lawley trace,0.4239759938470458,48,1046.8776415340449,5.008952912845509,4.790845804430404e-24
Roy's greatest root,0.3221858426754807,24,569,7.638489353431188,1.9723612516072855e-22
Wilks' lambda,0.7077218043435205,48,1136.0,4.465669992108183,1.681188815194653e-20
Pillai's trace,0.3097367879946281,48.0,1138.0,4.344496740635034,1.1442108850257904e-19
Hotelling-Lawley trace,0.38831586314237193,48,1046.8776415340449,4.587655673950264,3.712377170501634e-21
Roy's greatest root,0.30830073924009216,24,569,7.309296692817185,2.766733743577903e-21
Wilks' lambda,0.685144267284725,48,1136.0,4.925435030002932,1.0790389841829326e-23
Pillai's trace,0.334450851162277,48.0,1138.0,4.760755495270514,1.4969298412502317e-22
Hotelling-Lawley trace,0.43094663177787595,48,1046.8776415340449,5.091305682046444,1.300416333630035e-24
Roy's greatest root,0.34899769923837576,24,569,8.274153786109824,1.2476613809610539e-24
Wilks' lambda,0.6822766849581088,48,1136.0,4.985457772587604,4.116693951983187e-24
Pillai's trace,0.3450667058481658,48.0,1138.0,4.943375369504786,8.004397953991157e-24
Hotelling-Lawley trace,0.4256043488477782,48,1046.8776415340449,5.028190684894951,3.5330508509230444e-24
Roy's greatest root,0.28496917528054616,24,569,6.7561441972762815,2.4003323369950516e-19
Wilks' lambda,0.7289214577326588,48,1136.0,4.053556765979175,1.1429849707197109e-17
Pillai's trace,0.2843235195054323,48.0,1138.0,3.928967291664539,8.01336979141754e-17
Hotelling-Lawley trace,0.3537192687827473,48,1046.8776415340449,4.178923305591942,2.247988810371736e-18
Roy's greatest root,0.29135277619285266,24,569,6.9074887355722145,7.058217987043881e-20
Wilks' lambda,0.668805161600488,48,1136.0,5.272584287228578,4.065651386547425e-26
Pillai's trace,0.356894925673474,48.0,1138.0,5.149630413204151,2.90678317334356e-25
Hotelling-Lawley trace,0.45677690404554305,48,1046.8776415340449,5.39647064278099,1.0306277541622138e-26
Roy's greatest root,0.3455823835992918,24,569,8.193182344499876,2.3711351623908137e-24
Wilks' lambda,0.7020410849368746,48,1136.0,4.579260156098491,2.750494577265577e-21
Pillai's trace,0.31805089849136003,48.0,1138.0,4.483165817345985,1.261606627694485e-20
Hotelling-Lawley trace,0.3957986756001266,48,1046.8776415340449,4.676059394445034,9.221100913262225e-22
Roy's greatest root,0.3005870383895115,24,569,7.126417701818002,1.2060352375699353e-20
Wilks' lambda,0.6677276974972903,48,1136.0,5.29592346852675,2.7920131810191566e-26
Pillai's trace,0.36005512787595584,48.0,1138.0,5.205240209692511,1.187696124105419e-25
Hotelling-Lawley trace,0.4560084571461095,48,1046.8776415340449,5.387392028918071,1.190258517713745e-26
