Test,Value,Num DF,Den DF,F Value,Pr > F
Wilks' lambda,0.7475155522255903,40,1144.0,4.479269992352945,8.06342948942323e-18
Pillai's trace,0.2663007235155245,40.0,1146.0,4.400714606163184,2.3454457173836183e-17
Hotelling-Lawley trace,0.31928188159123133,40,1039.718978102193,4.558535596726768,3.9197530408531445e-18
Roy's greatest root,0.24332070238249473,20,573,6.9711381232584735,1.610226427861386e-17
Wilks' lambda,0.7321103331899371,40,1144.0,4.825488637851693,6.925310126300886e-20
Pillai's trace,0.28467539161070526,40.0,1146.0,4.754755997644793,1.8229495272574538e-19
Hotelling-Lawley trace,0.342986474340985,40,1039.718978102193,4.896977068310199,3.9669171612200736e-20
Roy's greatest root,0.2520045298042822,20,573,7.219929778892684,2.8093564460246322e-18
Wilks' lambda,0.7309210481215734,40,1144.0,4.852670969952213,4.759609906457077e-20
Pillai's trace,0.2859578120653945,40.0,1146.0,4.779748931119145,1.291811736505099e-19
Hotelling-Lawley trace,0.34504423198592893,40,1039.718978102193,4.926356629177116,2.6590918284523036e-20
Roy's greatest root,0.25420008345928863,20,573,7.282832391108619,1.807782854725716e-18
Wilks' lambda,0.7282436886677277,40,1144.0,4.914108272364102,2.0377873922763187e-20
Pillai's trace,0.2875364098052863,40.0,1146.0,4.810565426377777,8.446320727184257e-20
Hotelling-Lawley trace,0.3514980175489737,40,1039.718978102193,5.0185003207519685,7.575715179746056e-21
Roy's greatest root,0.27176467398523524,20,573,7.786057909676989,5.366709770359678e-20
Wilks' lambda,0.7724576067497964,40,1144.0,3.940835992294531,1.195518485566526e-14
Pillai's trace,0.23791595787338926,40.0,1146.0,3.868312764949739,3.144558382000752e-14
Hotelling-Lawley trace,0.2811401256578735,40,1039.718978102193,4.013968046331038,5.856574682875614e-15
Roy's greatest root,0.22013540058163567,20,573,6.306879226663861,1.7289413450251156e-15
Wilks' lambda,0.7304389916656432,40,1144.0,4.863707768680007,4.0871325251410065e-20
Pillai's trace,0.28343075255477673,40.0,1146.0,4.730535090722273,2.544811358685074e-19
Hotelling-Lawley trace,0.35005149920991463,40,1039.718978102193,4.9978477071208545,1.0039349194537576e-20
Roy's greatest root,0.28294137470522646,20,573,8.106270385304738,5.783156516565245e-21
Wilks' lambda,0.7263696023343332,40,1144.0,4.957314838106305,1.1215825025405807e-20
Pillai's trace,0.2886547630397485,40.0,1146.0,4.832431693197202,6.246876502405141e-20
Hotelling-Lawley trace,0.35602540560687423,40,1039.718978102193,5.083139941137812,3.136858101812145e-21
Roy's greatest root,0.28291424908288576,20,573,8.105493236224676,5.814450297744925e-21
Wilks' lambda,0.7429533222250817,40,1144.0,4.580678965133995,2.0096298199334192e-18
Pillai's trace,0.2661073528755177,40.0,1146.0,4.397028658335517,2.466506405015958e-17
Hotelling-Lawley trace,0.33378409552247784,40,1039.718978102193,4.765590435252091,2.367803823813246e-19
Roy's greatest root,0.29202186813565945,20,573,8.366426522086643,9.525247131122618e-22
Wilks' lambda,0.7217510152937826,40,1144.0,5.064512624988524,2.544763058564216e-21
Pillai's trace,0.29736873081392795,40.0,1146.0,5.003792830547369,5.850812189904197e-21
Hotelling-Lawley trace,0.3590285751008338,40,1039.718978102193,5.126017585722561,1.7471283493930883e-21
Roy's greatest root,0.2552414370483715,20,573,7.312667171435843,1.466813357338116e-18
Wilks' lambda,0.7159672286959171,40,1144.0,5.200214862557785,3.8793077076816056e-22
Pillai's trace,0.300650613407737,40.0,1146.0,5.068786997007577,2.3789853218097503e-21
Hotelling-Lawley trace,0.3735016331508721,40,1039.718978102193,5.332656152201131,1.0372679207150665e-22
Roy's greatest root,0.2947578926112691,20,573,8.444813623312859,5.538351738982597e-22
Wilks' lambda,0.7253997457311891,40,1144.0,4.979740343795443,8.225436766448805e-21
Pillai's trace,0.2922865495736988,40.0,1146.0,4.903638630471666,2.337101174999119e-20
Hotelling-Lawley trace,0.35416880206507173,40,1039.718978102193,5.056632350753617,4.503640916994139e-21
Roy's greatest root,0.26061546289041343,20,573,7.4666330118103446,4.99285047031616e-19
Wilks' lambda,0.7598958683400169,40,1144.0,4.20869766795329,3.219071417252508e-16
Pillai's trace,0.2517853786844014,40.0,1146.0,4.1262960573339384,9.77821191590882e-16
Hotelling-Lawley trace,0.3005976136369208,40,1039.718978102193,4.291771632094566,1.428710157997457e-16
Roy's greatest root,0.23525504987303478,20,573,6.740057178862446,8.174982968801449e-17
Wilks' lambda,0.7320255279207735,40,1144.0,4.827424755759212,6.742817482676359e-20
Pillai's trace,0.2860267299263945,40.0,1146.0,4.781093121737708,1.2680970004706144e-19
Hotelling-Lawley trace,0.3414118834652273,40,1039.718978102193,4.874495903636369,5.3868019411399376e-20
Roy's greatest root,0.23763743005463236,20,573,6.808312371065217,5.057707335992649e-17
Wilks' lambda,0.7316253643238578,40,1144.0,4.836565096302545,5.944053734986467e-20
Pillai's trace,0.28541428262217394,40.0,1146.0,4.769151588192877,1.4949634965389509e-19
Hotelling-Lawley trace,0.343529627300969,40,1039.718978102193,4.904731915187869,3.569492875180562e-20
Roy's greatest root,0.2505875589253499,20,573,7.179333563211274,3.734473013969425e-18
Wilks' lambda,0.7638669988118142,40,1144.0,4.123304927431565,1.023346578450143e-15
Pillai's trace,0.24681531813368396,40.0,1146.0,4.033379334002898,3.4283800630889733e-15
Hotelling-Lawley trace,0.29514389886377235,40,1039.718978102193,4.213906415302777,4.0600496263515493e-16
Roy's greatest root,0.23584966754804249,20,573,6.757092975251417,7.251543032361603e-17
Wilks' lambda,0.7740072603563637,40,1144.0,3.908244379820302,1.8506656649031956e-14
Pillai's trace,0.23644164398346984,40.0,1146.0,3.8411278407749587,4.5221655749830586e-14
Hotelling-Lawley trace,0.27847779516249405,40,1039.718978102193,3.975956718306555,9.705129337933065e-15
Roy's greatest root,0.21597038279665715,20,573,6.187551467124227,4.011237604250984e-15
Wilks' lambda,0.7252325633558034,40,1144.0,4.9836105624960485,7.796723633084466e-21
Pillai's trace,0.2950301488487641,40.0,1146.0,4.957632393798451,1.1080259168011248e-20
Hotelling-Lawley trace,0.3509284294433529,40,1039.718978102193,5.010368047031943,8.46404324801825e-21
Roy's greatest root,0.22883166242256528,20,573,6.556027128406495,2.986541441317206e-16
Wilks' lambda,0.7314812802120477,40,1144.0,4.8398580312662105,5.680058672611741e-20
Pillai's trace,0.2845594677835198,40.0,1146.0,4.752498614139671,1.8805315820309967e-19
Hotelling-Lawley trace,0.34515985387786596,40,1039.718978102193,4.92800741658644,2.5999804511560243e-20
Roy's greatest root,0.26120667970770234,20,573,7.483571373625671,4.43508990655912e-19
Wilks' lambda,0.72267189450388,40,1144.0,5.043056946260977,3.425037426953719e-21
Pillai's trace,0.2920348728156015,40.0,1146.0,4.89869434275848,2.502322325349281e-20
Hotelling-Lawley trace,0.3634032818682262,40,1039.718978102193,5.1884773044670505,7.445029014229646e-22
Roy's greatest root,0.29424025986383695,20,573,8.429983445098928,6.136427864663636e-22
Wilks' lambda,0.7407545227174853,40,1144.0,4.629887979755756,1.0227089642558598e-18
Pillai's trace,0.2706099692224395,40.0,1146.0,4.483069452376243,7.607917480673691e-18
Hotelling-Lawley trace,0.3346331041398564,40,1039.718978102193,4.777712125292752,2.0083261629741063e-19
Roy's greatest root,0.27980232860065374,20,573,8.016336714408729,1.0802734277749251e-20
Wilks' lambda,0.7260883718091597,40,1144.0,4.963812964225975,1.0252103571967108e-20
Pillai's trace,0.28987475294833853,40.0,1146.0,4.856317796774223,4.492567796727854e-20
Hotelling-Lawley trace,0.35525772543447287,40,1039.718978102193,5.072179415049228,3.642895267980948e-21
Roy's greatest root,0.27543946460655483,20,573,7.891340660977796,2.5774344519142795e-20
Wilks' lambda,0.7158269758410486,40,1144.0,5.203525959097611,3.7051386510365884e-22
Pillai's trace,0.3053409175312761,40.0,1146.0,5.162110407792012,6.525045748556871e-22
Hotelling-Lawley trace,0.36741438876009563,40,1039.718978102193,5.245745739048229,3.404067996674535e-22
Roy's greatest root,0.24833760806799623,20,573,7.114872471148092,5.869674886563362e-18
Wilks' lambda,0.7067791002428992,40,1144.0,5.419206837007908,1.852454322494987e-23
Pillai's trace,0.31702640391819525,40.0,1146.0,5.3968799590215335,2.5031043319662472e-23
Hotelling-Lawley trace,0.38118755280598404,40,1039.718978102193,5.44239159402074,2.310811834456202e-23
Roy's greatest root,0.2420166536712193,20,573,6.9337771276804325,2.0935754449654164e-17
Wilks' lambda,0.7345589372539115,40,1144.0,4.7697312956050135,1.4936570521739694e-19
Pillai's trace,0.2801162642068319,40.0,1146.0,4.666205512911981,6.167140170937682e-19
Hotelling-Lawley trace,0.3413829014494233,40,1039.718978102193,4.874082113946678,5.417218256170587e-20
Roy's greatest root,0.26638534919630785,20,573,7.63194025447422,1.5727164925919648e-19
Wilks' lambda,0.7369159769681983,40,1144.0,4.716321694600847,3.116385786846032e-19
Pillai's trace,0.2793159371182571,40.0,1146.0,4.650709430664405,7.631398084951406e-19
Hotelling-Lawley trace,0.33497999318855737,40,1039.718978102193,4.782664821226318,1.877636733481711e-19
Roy's greatest root,0.2451178330038673,20,573,7.0226259155607975,1.1215872541973461e-17
Wilks' lambda,0.6954247419857708,40,1144.0,5.695802071486655,3.942380888766437e-25
Pillai's trace,0.32715644950729916,40.0,1146.0,5.603053719891195,1.4201128536162217e-24
Hotelling-Lawley trace,0.40549904180275675,40,1039.718978102193,5.789498004973008,1.9893465870916644e-25
Roy's greatest root,0.29568116015547186,20,573,8.471265238454269,4.6128359885009545e-22
Wilks' lambda,0.7713058727327874,40,1144.0,3.9651223413219254,8.628930594917783e-15
Pillai's trace,0.23780334878299272,40.0,1146.0,3.86623475758367,3.2331690543921845e-14
Hotelling-Lawley trace,0.28469238147173537,40,1039.718978102193,4.064685251126582,2.9815167341479263e-15
Roy's greatest root,0.23428263322398685,20,573,6.712197441867223,9.945581522324284e-17
Wilks' lambda,0.7397534194606415,40,1144.0,4.652365268110814,7.50994464089708e-19
Pillai's trace,0.27278347272161263,40.0,1146.0,4.5247636124631425,4.298216147750698e-18
Hotelling-Lawley trace,0.3348544012648308,40,1039.718978102193,4.780871687046214,1.9239421037097794e-19
Roy's greatest root,0.27271003000516886,20,573,7.813142359648087,4.443556885189336e-20
Wilks' lambda,0.7300964153740016,40,1144.0,4.871557778770882,3.667405722394556e-20
Pillai's trace,0.2857170621478793,40.0,1146.0,4.7750541347585145,1.3781676287473776e-19
Hotelling-Lawley trace,0.3480226744764341,40,1039.718978102193,4.968881234858168,1.4898984004171157e-20
Roy's greatest root,0.26685802916069373,20,573,7.645482535453875,1.4308328519633362e-19
Wilks' lambda,0.726033631061885,40,1144.0,4.965078245539319,1.0074304487645136e-20
Pillai's trace,0.29136433282936586,40.0,1146.0,4.885528434147859,3.001414889577981e-20
Hotelling-Lawley trace,0.3533836368869188,40,1039.718978102193,5.045422183123426,5.2477579252110986e-21
Roy's greatest root,0.2618796765661899,20,573,7.5028527336213395,3.8757050073653475e-19
Wilks' lambda,0.7541718804649539,40,1144.0,4.332967483190044,5.94327957010273e-17
Pillai's trace,0.2572912295558861,40.0,1146.0,4.229848298116732,2.402948143118481e-16
Hotelling-Lawley trace,0.3107580852387626,40,1039.718978102193,4.436837400454782,2.0280143709928804e-17
Roy's greatest root,0.2499467330322578,20,573,7.160973901374186,4.247683029745079e-18
Wilks' lambda,0.7567636905585067,40,1144.0,4.2765237035040204,1.281327073959911e-16
Pillai's trace,0.2563501260553305,40.0,1146.0,4.212101994346988,3.0574889276520157e-16
Hotelling-Lawley trace,0.30408765074051197,40,1039.718978102193,4.341600511488938,7.313129103281308e-17
Roy's greatest root,0.2281260943616832,20,573,6.535812603462224,3.443582354639617e-16
Wilks' lambda,0.7393000669547585,40,1144.0,4.662559188975234,6.528141001279025e-19
Pillai's trace,0.2777999581898321,40.0,1146.0,4.62139624254868,1.1416388686645817e-18
Hotelling-Lawley trace,0.329500724792384,40,1039.718978102193,4.704434763499602,5.431120339799562e-19
Roy's greatest root,0.22809593972229242,20,573,6.534948673043678,3.4646041567176233e-16
Wilks' lambda,0.7255199439581845,40,1144.0,4.9769586198249485,8.548044217005264e-21
Pillai's trace,0.2906504848719854,40.0,1146.0,4.871523534470805,3.6418448676152895e-20
Hotelling-Lawley trace,0.3560338063243276,40,1039.718978102193,5.083259882079523,3.1317281813209463e-21
Roy's greatest root,0.27498061925520023,20,573,7.878194741661487,2.824476722796347e-20
Wilks' lambda,0.7504960455243526,40,1144.0,4.413519729767604,1.9808628243132863e-17
Pillai's trace,0.2612931757148492,40.0,1146.0,4.3055271766752465,8.587527230002183e-17
Hotelling-Lawley trace,0.31674348539752833,40,1039.718978102193,4.522293736243104,6.398140393203725e-18
Roy's greatest root,0.25518618784522795,20,573,7.311084281765781,1.4831672150195867e-18
Wilks' lambda,0.7332206893053921,40,1144.0,4.80017002783087,9.818924814651015e-20
Pillai's trace,0.28207136967371227,40.0,1146.0,4.704121346191756,3.6607318330518574e-19
Hotelling-Lawley trace,0.342989846554585,40,1039.718978102193,4.897025214968752,3.964318190327329e-20
Roy's greatest root,0.2639854493500523,20,573,7.563183123878998,2.542259817824274e-19
Wilks' lambda,0.7359340420305861,40,1144.0,4.738540774836112,2.295198151932208e-19
Pillai's trace,0.28214106116635806,40.0,1146.0,4.705474483198501,3.5931926679339997e-19
Hotelling-Lawley trace,0.3342566598682306,40,1039.718978102193,4.772337455725417,2.1604480065313744e-19
Roy's greatest root,0.22518962067888282,20,573,6.451682632449993,6.22950528003564e-16
Wilks' lambda,0.7542100723783177,40,1144.0,4.332133637945684,6.011175405140758e-17
Pillai's trace,0.2603672625902633,40.0,1146.0,4.287986718574898,1.090296787027163e-16
Hotelling-Lawley trace,0.3065625892849692,40,1039.718978102193,4.376936357664712,4.5456776547876575e-17
Roy's greatest root,0.21783518497228838,20,573,6.240978049456062,2.751808809463808e-15
Wilks' lambda,0.7332523426499903,40,1144.0,4.799449103777862,9.916997621119407e-20
Pillai's trace,0.2827446353481534,40.0,1146.0,4.717198134574995,3.0577412778472195e-19
Hotelling-Lawley trace,0.34197051242366,40,1039.718978102193,4.882471708526038,4.832748920591418e-20
Roy's greatest root,0.2571217031092788,20,573,7.366536794080837,1.0058715498881555e-18
Wilks' lambda,0.7263065485635644,40,1144.0,4.958771433341949,1.099221988307792e-20
Pillai's trace,0.29021384617771623,40.0,1146.0,4.8629629351038695,4.0987715147831544e-20
Hotelling-Lawley trace,0.3540833511742019,40,1039.718978102193,5.055412328728375,4.579222175380772e-21
Roy's greatest root,0.269767046872162,20,573,7.728825892887442,7.998638035234825e-20
Wilks' lambda,0.725006955417961,40,1144.0,4.988835436359001,7.253141873049658e-21
Pillai's trace,0.2920068287153833,40.0,1146.0,4.898143495739795,2.5214373021822643e-20
Hotelling-Lawley trace,0.3558300489682496,40,1039.718978102193,5.080350743746501,3.258549927434017e-21
Roy's greatest root,0.26839536827710697,20,573,7.6895273011391145,1.0521610754847685e-19
Wilks' lambda,0.7335973020155975,40,1144.0,4.791595471073537,1.10508842391155e-19
Pillai's trace,0.2819174483186822,40.0,1146.0,4.701133182701929,3.814403914497945e-19
Hotelling-Lawley trace,0.3419968243623512,40,1039.718978102193,4.8828473762856515,4.808104556649717e-20
Roy's greatest root,0.2609516885425796,20,573,7.476265876744906,4.667561121591158e-19
Wilks' lambda,0.7340666498372218,40,1144.0,4.780918798501967,1.2802728803412567e-19
Pillai's trace,0.28118581398324205,40.0,1146.0,4.686936863890498,4.637189908753075e-19
Hotelling-Lawley trace,0.3414960840380129,40,1039.718978102193,4.875698074290072,5.299398621551311e-20
Roy's greatest root,0.26227321403519255,20,573,7.514127582108266,3.5819349087549103e-19
Wilks' lambda,0.7712105377931447,40,1144.0,3.967135084847399,8.398753292023376e-15
Pillai's trace,0.2403908203267376,40.0,1146.0,3.9140492570287106,1.7045831302910133e-14
Hotelling-Lawley trace,0.28161973085646225,40,1039.718978102193,4.020815592327842,5.346766140879178e-15
Roy's greatest root,0.2099789982037139,20,573,6.015898298536404,1.3465575038649438e-14
Wilks' lambda,0.7421622291590915,40,1144.0,4.598358397505708,1.5767361287264933e-18
Pillai's trace,0.2718118464441178,40.0,1146.0,4.506112013672106,5.54949951791407e-18
Hotelling-Lawley trace,0.3285854300534934,40,1039.718978102193,4.691366675739861,6.484525702916221e-19
Roy's greatest root,0.2546432929054674,20,573,7.295530341741641,1.6539031178907125e-18
Wilks' lambda,0.721479878147282,40,1144.0,5.070837709558287,2.3313391951442253e-21
Pillai's trace,0.2931893163352787,40.0,1146.0,4.921385829956388,1.8288290938117257e-20
Hotelling-Lawley trace,0.3657079502310046,40,1039.718978102193,5.221382124239524,4.749084823810103e-22
Roy's greatest root,0.29732443109090617,20,573,8.51834495075446,3.3319290468614056e-22
Wilks' lambda,0.7315533392848466,40,1144.0,4.838211053270094,5.81060009301872e-20
Pillai's trace,0.2862766218832181,40.0,1146.0,4.785967981581264,1.1856818997823724e-19
Hotelling-Lawley trace,0.3425815809850413,40,1039.718978102193,4.891196217963325,4.291666686907324e-20
Roy's greatest root,0.24177335855855242,20,573,6.926806722702526,2.1986765324223315e-17
Wilks' lambda,0.7724421073488298,40,1144.0,3.941162463967936,1.1902930024227306e-14
Pillai's trace,0.23682171091452606,40.0,1146.0,3.8481315586187193,4.118282160480944e-14
Hotelling-Lawley trace,0.28260250484925215,40,1039.718978102193,4.034847112711469,4.436177497133066e-15
Roy's greatest root,0.23059373482869014,20,573,6.606510502841972,2.0929281309952475e-16
Wilks' lambda,0.7363819582274014,40,1144.0,4.728399880083506,2.639081027611986e-19
Pillai's trace,0.28080767676951623,40.0,1146.0,4.6796043879077205,5.1293058017631415e-19
Hotelling-Lawley trace,0.3346475345062455,40,1039.718978102193,4.7779181543305755,2.0027127007410352e-19
Roy's greatest root,0.23554308376650626,20,573,6.748309349910404,7.713827426742533e-17
