iteration,model,seed,sampling,Train_F1-score,Val_F1-score,Train_Recall,Val_Recall,Train_Precision,Val_Precision,Train_Accuracy,Val_Accuracy
14,LogisticRegression,68,undersampling,0.3711,0.3047,0.3898,0.3258,0.3774,0.3023,0.3898,0.3258
14,XGBoost,68,base,0.4902,0.4241,0.5038,0.4449,0.4899,0.429,0.5038,0.4449
14,XGBoost,68,undersampling,0.4038,0.4177,0.4177,0.4394,0.4058,0.4232,0.4177,0.4394
14,Lgbm,68,base,0.4909,0.4301,0.5114,0.4525,0.4927,0.4377,0.5114,0.4525
14,Lgbm,68,undersampling,0.4267,0.4309,0.4393,0.4621,0.4301,0.4545,0.4393,0.4621
14,KNN,68,base,0.4839,0.4954,0.5086,0.5209,0.4791,0.4993,0.5086,0.5209
14,KNN,68,undersampling,0.3176,0.3217,0.3615,0.3712,0.3849,0.3773,0.3615,0.3712
15,AdaBoost,27,base,0.4514,0.4625,0.5076,0.5361,0.4166,0.4292,0.5076,0.5361
15,AdaBoost,27,undersampling,0.396,0.3546,0.4075,0.3796,0.4012,0.3488,0.4075,0.3796
15,RandomForest,27,base,0.4653,0.4871,0.4781,0.4981,0.4634,0.4916,0.4781,0.4981
15,RandomForest,27,undersampling,0.4306,0.4827,0.4342,0.4815,0.4328,0.4854,0.4342,0.4815
15,SVM,27,base,0.4653,0.4862,0.4981,0.5057,0.4909,0.4951,0.4981,0.5057
15,SVM,27,undersampling,0.3929,0.3781,0.4363,0.4259,0.3961,0.4038,0.4363,0.4259
15,GradientBoosting,27,base,0.4564,0.4789,0.48,0.4905,0.4543,0.4938,0.48,0.4905
15,GradientBoosting,27,undersampling,0.422,0.4087,0.426,0.4167,0.4239,0.4134,0.426,0.4167
15,LogisticRegression,27,base,0.4463,0.4628,0.5038,0.5247,0.4269,0.43,0.5038,0.5247
15,LogisticRegression,27,undersampling,0.3498,0.3521,0.3684,0.3889,0.3634,0.3561,0.3684,0.3889
