iteration,model,seed,sampling,Train_F1-score,Val_F1-score,Train_Recall,Val_Recall,Train_Precision,Val_Precision,Train_Accuracy,Val_Accuracy
10,LogisticRegression,86,undersampling,0.3898,0.3366,0.3943,0.3417,0.3905,0.3343,0.3943,0.3417
10,XGBoost,86,base,0.362,0.3487,0.3857,0.3688,0.3471,0.3447,0.3857,0.3688
10,XGBoost,86,undersampling,0.3454,0.3581,0.3501,0.3667,0.3485,0.36,0.3501,0.3667
10,Lgbm,86,base,0.3691,0.3356,0.3914,0.3574,0.3554,0.3322,0.3914,0.3574
10,Lgbm,86,undersampling,0.3288,0.3466,0.3333,0.3583,0.3298,0.3466,0.3333,0.3583
10,KNN,86,base,0.4383,0.4071,0.4724,0.4525,0.433,0.4275,0.4724,0.4525
10,KNN,86,undersampling,0.3976,0.4549,0.3986,0.4583,0.4127,0.4552,0.3986,0.4583
11,AdaBoost,24,base,0.4226,0.5033,0.4914,0.5779,0.4547,0.537,0.4914,0.5779
11,AdaBoost,24,undersampling,0.3866,0.4046,0.3899,0.4141,0.3873,0.407,0.3899,0.4141
11,RandomForest,24,base,0.3509,0.3581,0.3714,0.3688,0.3423,0.3497,0.3714,0.3688
11,RandomForest,24,undersampling,0.3248,0.2725,0.3293,0.2727,0.325,0.2737,0.3293,0.2727
11,SVM,24,base,0.3455,0.3901,0.5086,0.5475,0.3024,0.303,0.5086,0.5475
11,SVM,24,undersampling,0.3909,0.4045,0.3919,0.4141,0.4023,0.4094,0.3919,0.4141
11,GradientBoosting,24,base,0.3627,0.414,0.3867,0.4373,0.3537,0.3988,0.3867,0.4373
11,GradientBoosting,24,undersampling,0.2989,0.2545,0.301,0.2626,0.3006,0.2512,0.301,0.2626
11,LogisticRegression,24,base,0.4499,0.4892,0.5,0.5399,0.4668,0.4986,0.5,0.5399
11,LogisticRegression,24,undersampling,0.3584,0.3625,0.3596,0.3737,0.3604,0.3607,0.3596,0.3737
11,XGBoost,24,base,0.3521,0.3983,0.3638,0.4068,0.3478,0.391,0.3638,0.4068
